cet_cest_timestamp;actual_Solar;actual_wind
2015-03-04T09:45:00+0100;585,25;1208,4
2015-03-04T10:00:00+0100;603,25;1229,7
2015-03-04T10:15:00+0100;647;1246,2
2015-03-04T10:30:00+0100;676,25;1270,5
2015-03-04T10:45:00+0100;724,25;1309,5
2015-03-04T11:00:00+0100;708,75;1314
2015-03-04T11:15:00+0100;713,75;1334,1
2015-03-04T11:30:00+0100;711;1363,5
2015-03-04T11:45:00+0100;725,5;1360,5
2015-03-04T12:00:00+0100;711,5;1394,7
2015-03-04T12:15:00+0100;694;1431
2015-03-04T12:30:00+0100;707,5;1434
2015-03-04T12:45:00+0100;699,5;1428,9
2015-03-04T13:00:00+0100;682,5;1428,6
2015-03-04T13:15:00+0100;646;1445,7
2015-03-04T13:30:00+0100;617;1450,2
2015-03-04T13:45:00+0100;580,25;1445,7
2015-03-04T14:00:00+0100;552,75;1435,8
2015-03-04T14:15:00+0100;527,75;1392,9
2015-03-04T14:30:00+0100;501,75;1384,5
2015-03-04T14:45:00+0100;474;1350,6
2015-03-04T15:00:00+0100;442,25;1358,7
2015-03-04T15:15:00+0100;406,75;1352,1
2015-03-04T15:30:00+0100;358,25;1381,2
2015-03-04T15:45:00+0100;315,75;1339,5
2015-03-04T16:00:00+0100;276;1304,4
2015-03-04T16:15:00+0100;230;1307,4
2015-03-04T16:30:00+0100;183,5;1286,7
2015-03-04T16:45:00+0100;137,75;1258,5
2015-03-04T17:00:00+0100;99,5;1228,5
2015-03-04T17:15:00+0100;65,5;1204,5
2015-03-04T17:30:00+0100;37,5;1186,8
2015-03-04T17:45:00+0100;12;1163,4
2015-03-04T18:00:00+0100;4;1142,7
2015-03-04T18:15:00+0100;1,75;1173,3
2015-03-04T18:30:00+0100;0;1230,9
2015-03-04T18:45:00+0100;0;1254,3
2015-03-04T19:00:00+0100;0;1273,8
2015-03-04T19:15:00+0100;0;1270,2
2015-03-04T19:30:00+0100;0;1317,6
2015-03-04T19:45:00+0100;0;1320
2015-03-04T20:00:00+0100;0;1336,2
2015-03-04T20:15:00+0100;0;1344,3
2015-03-04T20:30:00+0100;0;1341
2015-03-04T20:45:00+0100;0;1310,1
2015-03-04T21:00:00+0100;0;1303,8
2015-03-04T21:15:00+0100;0;1284,6
2015-03-04T21:30:00+0100;0;1271,4
2015-03-04T21:45:00+0100;0;1250,7
2015-03-04T22:00:00+0100;0;1230,6
2015-03-04T22:15:00+0100;0;1223,4
2015-03-04T22:30:00+0100;0;1215,3
2015-03-04T22:45:00+0100;0;1202,4
2015-03-04T23:00:00+0100;0;1177,2
2015-03-04T23:15:00+0100;0;1149,9
2015-03-04T23:30:00+0100;0;1126,8
2015-03-04T23:45:00+0100;0;1087,2
2015-03-05T00:00:00+0100;0;1048,2
2015-03-05T00:15:00+0100;0;1019,7
2015-03-05T00:30:00+0100;0;984,6
2015-03-05T00:45:00+0100;0;950,7
2015-03-05T01:00:00+0100;0;935,1
2015-03-05T01:15:00+0100;0;917,7
2015-03-05T01:30:00+0100;0;900,3
2015-03-05T01:45:00+0100;0;894,6
2015-03-05T02:00:00+0100;0;886,5
2015-03-05T02:15:00+0100;0;865,8
2015-03-05T02:30:00+0100;0;854,1
2015-03-05T02:45:00+0100;0;837,3
2015-03-05T03:00:00+0100;0;835,2
2015-03-05T03:15:00+0100;0;837,9
2015-03-05T03:30:00+0100;0;837,3
2015-03-05T03:45:00+0100;0;820,8
2015-03-05T04:00:00+0100;0;826,8
2015-03-05T04:15:00+0100;0;821,4
2015-03-05T04:30:00+0100;0;807,6
2015-03-05T04:45:00+0100;0;792,6
2015-03-05T05:00:00+0100;0;789
2015-03-05T05:15:00+0100;0;768
2015-03-05T05:30:00+0100;0;747,9
2015-03-05T05:45:00+0100;0;719,4
2015-03-05T06:00:00+0100;0;703,5
2015-03-05T06:15:00+0100;0;691,2
2015-03-05T06:30:00+0100;0;681,6
2015-03-05T06:45:00+0100;0,5;666,9
2015-03-05T07:00:00+0100;5;654,3
2015-03-05T07:15:00+0100;18;632,7
2015-03-05T07:30:00+0100;38,25;617,4
2015-03-05T07:45:00+0100;62,75;601,5
2015-03-05T08:00:00+0100;103,75;591,3
2015-03-05T08:15:00+0100;141,25;568,5
2015-03-05T08:30:00+0100;187;534,9
2015-03-05T08:45:00+0100;228;511,8
2015-03-05T09:00:00+0100;276,25;514,2
2015-03-05T09:15:00+0100;330,25;509,4
2015-03-05T09:30:00+0100;381,25;504,9
2015-03-05T09:45:00+0100;421,25;505,2
2015-03-05T10:00:00+0100;461;501,3
2015-03-05T10:15:00+0100;509,25;485,7
2015-03-05T10:30:00+0100;536;474,9
2015-03-05T10:45:00+0100;570,75;469,8
2015-03-05T11:00:00+0100;607,5;459,3
2015-03-05T11:15:00+0100;648,75;474
2015-03-05T11:30:00+0100;676,5;485,7
2015-03-05T11:45:00+0100;713,25;493,8
2015-03-05T12:00:00+0100;728,75;505,5
2015-03-05T12:15:00+0100;744,5;518,4
2015-03-05T12:30:00+0100;754;528,6
2015-03-05T12:45:00+0100;755,5;530,7
2015-03-05T13:00:00+0100;745,25;519,9
2015-03-05T13:15:00+0100;748,75;510,3
2015-03-05T13:30:00+0100;733;515,1
2015-03-05T13:45:00+0100;701,5;511,8
2015-03-05T14:00:00+0100;661,25;495,9
2015-03-05T14:15:00+0100;635;492,6
2015-03-05T14:30:00+0100;593,25;483,6
2015-03-05T14:45:00+0100;553,5;495
2015-03-05T15:00:00+0100;510,75;490,8
2015-03-05T15:15:00+0100;457;475,8
2015-03-05T15:30:00+0100;409,75;451,8
2015-03-05T15:45:00+0100;356;446,4
2015-03-05T16:00:00+0100;301,75;431,1
2015-03-05T16:15:00+0100;256;406,8
2015-03-05T16:30:00+0100;204,5;386,4
2015-03-05T16:45:00+0100;154,25;362,1
2015-03-05T17:00:00+0100;108;345,3
2015-03-05T17:15:00+0100;67,25;326,7
2015-03-05T17:30:00+0100;36,5;313,8
2015-03-05T17:45:00+0100;12;304,5
2015-03-05T18:00:00+0100;4,25;303
2015-03-05T18:15:00+0100;1,75;304,8
2015-03-05T18:30:00+0100;0;295,2
2015-03-05T18:45:00+0100;0;295,5
2015-03-05T19:00:00+0100;0;297,3
2015-03-05T19:15:00+0100;0;302,1
2015-03-05T19:30:00+0100;0;313,8
2015-03-05T19:45:00+0100;0;327,3
2015-03-05T20:00:00+0100;0;342,3
2015-03-05T20:15:00+0100;0;352,8
2015-03-05T20:30:00+0100;0;362,4
2015-03-05T20:45:00+0100;0;365,4
2015-03-05T21:00:00+0100;0;372
2015-03-05T21:15:00+0100;0;375,3
2015-03-05T21:30:00+0100;0;378,3
2015-03-05T21:45:00+0100;0;373,5
2015-03-05T22:00:00+0100;0;373,2
2015-03-05T22:15:00+0100;0;374,1
2015-03-05T22:30:00+0100;0;372,3
2015-03-05T22:45:00+0100;0;379,5
2015-03-05T23:00:00+0100;0;381,9
2015-03-05T23:15:00+0100;0;387
2015-03-05T23:30:00+0100;0;385,8
2015-03-05T23:45:00+0100;0;385,5
2015-03-06T00:00:00+0100;0;387,9
2015-03-06T00:15:00+0100;0;381,6
2015-03-06T00:30:00+0100;0;378,3
2015-03-06T00:45:00+0100;0;374,7
2015-03-06T01:00:00+0100;0;369,3
2015-03-06T01:15:00+0100;0;365,1
2015-03-06T01:30:00+0100;0;365,7
2015-03-06T01:45:00+0100;0;360,6
2015-03-06T02:00:00+0100;0;363
2015-03-06T02:15:00+0100;0;367,5
2015-03-06T02:30:00+0100;0;374,4
2015-03-06T02:45:00+0100;0;382,5
2015-03-06T03:00:00+0100;0;384,6
2015-03-06T03:15:00+0100;0;384,6
2015-03-06T03:30:00+0100;0;387,9
2015-03-06T03:45:00+0100;0;398,4
2015-03-06T04:00:00+0100;0;410,7
2015-03-06T04:15:00+0100;0;417,6
2015-03-06T04:30:00+0100;0;423,3
2015-03-06T04:45:00+0100;0;430,2
2015-03-06T05:00:00+0100;0;437,4
2015-03-06T05:15:00+0100;0;440,4
2015-03-06T05:30:00+0100;0;439,5
2015-03-06T05:45:00+0100;0;438,6
2015-03-06T06:00:00+0100;0;439,2
2015-03-06T06:15:00+0100;0,25;447,6
2015-03-06T06:30:00+0100;0,25;461,1
2015-03-06T06:45:00+0100;1;463,2
2015-03-06T07:00:00+0100;11,75;466,8
2015-03-06T07:15:00+0100;33,75;477,3
2015-03-06T07:30:00+0100;64,5;486,9
2015-03-06T07:45:00+0100;102,5;480,3
2015-03-06T08:00:00+0100;146,75;468,9
2015-03-06T08:15:00+0100;196,75;468,6
2015-03-06T08:30:00+0100;240;468,3
2015-03-06T08:45:00+0100;303,25;465,9
2015-03-06T09:00:00+0100;348,75;465,3
2015-03-06T09:15:00+0100;395,75;456
2015-03-06T09:30:00+0100;453,5;447,9
2015-03-06T09:45:00+0100;496;448,5
2015-03-06T10:00:00+0100;540;444,3
2015-03-06T10:15:00+0100;572,25;450
2015-03-06T10:30:00+0100;598;458,4
2015-03-06T10:45:00+0100;623,25;473,7
2015-03-06T11:00:00+0100;645;480,6
2015-03-06T11:15:00+0100;661;478,8
2015-03-06T11:30:00+0100;675;474
2015-03-06T11:45:00+0100;685,75;477
2015-03-06T12:00:00+0100;694,75;483,6
2015-03-06T12:15:00+0100;682;487,5
2015-03-06T12:30:00+0100;673;477,9
2015-03-06T12:45:00+0100;652,5;492,9
2015-03-06T13:00:00+0100;630,5;507,3
2015-03-06T13:15:00+0100;606,5;515,7
2015-03-06T13:30:00+0100;587;510,3
2015-03-06T13:45:00+0100;567,5;500,4
2015-03-06T14:00:00+0100;537,5;494,4
2015-03-06T14:15:00+0100;510,5;491,4
2015-03-06T14:30:00+0100;480,25;492,9
2015-03-06T14:45:00+0100;450,75;483,9
2015-03-06T15:00:00+0100;414,5;472,8
2015-03-06T15:15:00+0100;379,25;457,8
2015-03-06T15:30:00+0100;344;448,2
2015-03-06T15:45:00+0100;312;440,4
2015-03-06T16:00:00+0100;267,75;426,3
2015-03-06T16:15:00+0100;224;412,8
2015-03-06T16:30:00+0100;177,25;404,1
2015-03-06T16:45:00+0100;134,25;395,7
2015-03-06T17:00:00+0100;100;384,9
2015-03-06T17:15:00+0100;65,25;377,7
2015-03-06T17:30:00+0100;36,5;375,9
2015-03-06T17:45:00+0100;12,5;374,1
2015-03-06T18:00:00+0100;4,25;368,4
2015-03-06T18:15:00+0100;2;369,6
2015-03-06T18:30:00+0100;0;364,5
2015-03-06T18:45:00+0100;0;368,1
2015-03-06T19:00:00+0100;0;375,6
2015-03-06T19:15:00+0100;0;384
2015-03-06T19:30:00+0100;0;402,3
2015-03-06T19:45:00+0100;0;422,7
2015-03-06T20:00:00+0100;0;423
2015-03-06T20:15:00+0100;0;429,3
2015-03-06T20:30:00+0100;0;437,4
2015-03-06T20:45:00+0100;0;440,1
2015-03-06T21:00:00+0100;0;446,7
2015-03-06T21:15:00+0100;0;453,3
2015-03-06T21:30:00+0100;0;455,7
2015-03-06T21:45:00+0100;0;460,8
2015-03-06T22:00:00+0100;0;467,1
2015-03-06T22:15:00+0100;0;459
2015-03-06T22:30:00+0100;0;455,7
2015-03-06T22:45:00+0100;0;459
2015-03-06T23:00:00+0100;0;464,1
2015-03-06T23:15:00+0100;0;476,1
2015-03-06T23:30:00+0100;0;492,6
2015-03-06T23:45:00+0100;0;500,4
2015-03-07T00:00:00+0100;0;501,3
2015-03-07T00:15:00+0100;0;509,1
2015-03-07T00:30:00+0100;0;517,8
2015-03-07T00:45:00+0100;0;522,6
2015-03-07T01:00:00+0100;0;536,1
2015-03-07T01:15:00+0100;0;547,8
2015-03-07T01:30:00+0100;0;574,8
2015-03-07T01:45:00+0100;0;594
2015-03-07T02:00:00+0100;0;608,4
2015-03-07T02:15:00+0100;0;628,5
2015-03-07T02:30:00+0100;0;664,8
2015-03-07T02:45:00+0100;0;687,9
2015-03-07T03:00:00+0100;0;708
2015-03-07T03:15:00+0100;0;704,1
2015-03-07T03:30:00+0100;0;702,6
2015-03-07T03:45:00+0100;0;698,1
2015-03-07T04:00:00+0100;0;700,5
2015-03-07T04:15:00+0100;0;711
2015-03-07T04:30:00+0100;0;727,8
2015-03-07T04:45:00+0100;0;752,7
2015-03-07T05:00:00+0100;0;772,2
2015-03-07T05:15:00+0100;0;796,2
2015-03-07T05:30:00+0100;0;805,2
2015-03-07T05:45:00+0100;0;814,8
2015-03-07T06:00:00+0100;0;840
2015-03-07T06:15:00+0100;0,25;865,8
2015-03-07T06:30:00+0100;0,25;896,4
2015-03-07T06:45:00+0100;2,25;920,1
2015-03-07T07:00:00+0100;20;938,7
2015-03-07T07:15:00+0100;55,5;938,7
2015-03-07T07:30:00+0100;114,25;930
2015-03-07T07:45:00+0100;186,25;924,3
2015-03-07T08:00:00+0100;258;904,8
2015-03-07T08:15:00+0100;345;872,1
2015-03-07T08:30:00+0100;424,5;840,3
2015-03-07T08:45:00+0100;508;812,1
2015-03-07T09:00:00+0100;592;781,8
2015-03-07T09:15:00+0100;681,75;769,2
2015-03-07T09:30:00+0100;753,25;766,8
2015-03-07T09:45:00+0100;822,75;777,9
2015-03-07T10:00:00+0100;878,75;778,8
2015-03-07T10:15:00+0100;927,25;779,7
2015-03-07T10:30:00+0100;959,5;791,4
2015-03-07T10:45:00+0100;995,5;812,4
2015-03-07T11:00:00+0100;1029;833,4
2015-03-07T11:15:00+0100;1059,5;861,3
2015-03-07T11:30:00+0100;1094,75;864
2015-03-07T11:45:00+0100;1117,5;872,1
2015-03-07T12:00:00+0100;1132;882,9
2015-03-07T12:15:00+0100;1153;899,7
2015-03-07T12:30:00+0100;1174,75;899,7
2015-03-07T12:45:00+0100;1178;880,8
2015-03-07T13:00:00+0100;1167,75;882
2015-03-07T13:15:00+0100;1129,25;876
2015-03-07T13:30:00+0100;1095;872,1
2015-03-07T13:45:00+0100;1064,5;871,5
2015-03-07T14:00:00+0100;1026,25;875,4
2015-03-07T14:15:00+0100;987,25;882,3
2015-03-07T14:30:00+0100;934,25;879,6
2015-03-07T14:45:00+0100;869,25;866,7
2015-03-07T15:00:00+0100;805,75;874,2
2015-03-07T15:15:00+0100;738,75;870,9
2015-03-07T15:30:00+0100;656,5;839,7
2015-03-07T15:45:00+0100;577,25;806,7
2015-03-07T16:00:00+0100;492;798
2015-03-07T16:15:00+0100;402,25;792,6
2015-03-07T16:30:00+0100;314,25;797,1
2015-03-07T16:45:00+0100;233,75;804,6
2015-03-07T17:00:00+0100;159,25;797,4
2015-03-07T17:15:00+0100;97;785,4
2015-03-07T17:30:00+0100;48;789,3
2015-03-07T17:45:00+0100;16,25;824,7
2015-03-07T18:00:00+0100;5,25;858,3
2015-03-07T18:15:00+0100;2,25;901,5
2015-03-07T18:30:00+0100;0;911,1
2015-03-07T18:45:00+0100;0;920,4
2015-03-07T19:00:00+0100;0;939
2015-03-07T19:15:00+0100;0;978,3
2015-03-07T19:30:00+0100;0;1004,1
2015-03-07T19:45:00+0100;0;1035
2015-03-07T20:00:00+0100;0;1049,1
2015-03-07T20:15:00+0100;0;1065,9
2015-03-07T20:30:00+0100;0;1070,1
2015-03-07T20:45:00+0100;0;1068,3
2015-03-07T21:00:00+0100;0;1067,4
2015-03-07T21:15:00+0100;0;1070,7
2015-03-07T21:30:00+0100;0;1059,6
2015-03-07T21:45:00+0100;0;1077,3
2015-03-07T22:00:00+0100;0;1074,9
2015-03-07T22:15:00+0100;0;1058,4
2015-03-07T22:30:00+0100;0;1052,4
2015-03-07T22:45:00+0100;0;1043,7
2015-03-07T23:00:00+0100;0;1032,3
2015-03-07T23:15:00+0100;0;1025,4
2015-03-07T23:30:00+0100;0;1025,7
2015-03-07T23:45:00+0100;0;1020
2015-03-08T00:00:00+0100;0;1027,5
2015-03-08T00:15:00+0100;0;1014,3
2015-03-08T00:30:00+0100;0;1006,8
2015-03-08T00:45:00+0100;0;994,2
2015-03-08T01:00:00+0100;0;982,5
2015-03-08T01:15:00+0100;0;948,3
2015-03-08T01:30:00+0100;0;937,2
2015-03-08T01:45:00+0100;0;939,9
2015-03-08T02:00:00+0100;0;939,6
2015-03-08T02:15:00+0100;0;942
2015-03-08T02:30:00+0100;0;960,9
2015-03-08T02:45:00+0100;0;966,6
2015-03-08T03:00:00+0100;0;955,2
2015-03-08T03:15:00+0100;0;947,4
2015-03-08T03:30:00+0100;0;943,2
2015-03-08T03:45:00+0100;0;943,8
2015-03-08T04:00:00+0100;0;955,8
2015-03-08T04:15:00+0100;0;942,3
2015-03-08T04:30:00+0100;0;942,3
2015-03-08T04:45:00+0100;0;933
2015-03-08T05:00:00+0100;0;927,3
2015-03-08T05:15:00+0100;0;928,5
2015-03-08T05:30:00+0100;0;930,6
2015-03-08T05:45:00+0100;0;930
2015-03-08T06:00:00+0100;0;915,9
2015-03-08T06:15:00+0100;0,25;911,4
2015-03-08T06:30:00+0100;0,25;908,7
2015-03-08T06:45:00+0100;3,75;907,5
2015-03-08T07:00:00+0100;26;910,5
2015-03-08T07:15:00+0100;68,25;906,3
2015-03-08T07:30:00+0100;129,5;884,4
2015-03-08T07:45:00+0100;204;865,2
2015-03-08T08:00:00+0100;302,75;831,3
2015-03-08T08:15:00+0100;418,5;794,1
2015-03-08T08:30:00+0100;513;747,3
2015-03-08T08:45:00+0100;608;675,9
2015-03-08T09:00:00+0100;707,5;630,9
2015-03-08T09:15:00+0100;817;583,5
2015-03-08T09:30:00+0100;906,5;543,6
2015-03-08T09:45:00+0100;988,75;513,3
2015-03-08T10:00:00+0100;1054,5;489,6
2015-03-08T10:15:00+0100;1116,25;476,4
2015-03-08T10:30:00+0100;1172,5;462,6
2015-03-08T10:45:00+0100;1231;448,2
2015-03-08T11:00:00+0100;1270,5;434,4
2015-03-08T11:15:00+0100;1310;429,6
2015-03-08T11:30:00+0100;1336,5;426,9
2015-03-08T11:45:00+0100;1364;426,3
2015-03-08T12:00:00+0100;1378;432,6
2015-03-08T12:15:00+0100;1375,75;443,7
2015-03-08T12:30:00+0100;1375,25;452,4
2015-03-08T12:45:00+0100;1362,5;461,4
2015-03-08T13:00:00+0100;1339,5;472,2
2015-03-08T13:15:00+0100;1315,25;490,2
2015-03-08T13:30:00+0100;1285,75;496,2
2015-03-08T13:45:00+0100;1248,25;505,2
2015-03-08T14:00:00+0100;1199,25;510,3
2015-03-08T14:15:00+0100;1140,75;513,9
2015-03-08T14:30:00+0100;1071;511,5
2015-03-08T14:45:00+0100;999,5;498
2015-03-08T15:00:00+0100;916;485,4
2015-03-08T15:15:00+0100;826,75;482,1
2015-03-08T15:30:00+0100;734,5;474,3
2015-03-08T15:45:00+0100;639,5;479,4
2015-03-08T16:00:00+0100;537,5;469,8
2015-03-08T16:15:00+0100;433,25;466,8
2015-03-08T16:30:00+0100;334,25;448,8
2015-03-08T16:45:00+0100;247,25;432,6
2015-03-08T17:00:00+0100;172;424,8
2015-03-08T17:15:00+0100;108,5;429
2015-03-08T17:30:00+0100;60,75;448,2
2015-03-08T17:45:00+0100;21,5;476,1
2015-03-08T18:00:00+0100;7,25;502,8
2015-03-08T18:15:00+0100;2,5;536,4
2015-03-08T18:30:00+0100;0;563,4
2015-03-08T18:45:00+0100;0;576,3
2015-03-08T19:00:00+0100;0;600,3
2015-03-08T19:15:00+0100;0;630,9
2015-03-08T19:30:00+0100;0;656,4
2015-03-08T19:45:00+0100;0;663,9
2015-03-08T20:00:00+0100;0;654,3
2015-03-08T20:15:00+0100;0;645,3
2015-03-08T20:30:00+0100;0;639,9
2015-03-08T20:45:00+0100;0;618,6
2015-03-08T21:00:00+0100;0;615,3
2015-03-08T21:15:00+0100;0;599,1
2015-03-08T21:30:00+0100;0;597,6
2015-03-08T21:45:00+0100;0;574,8
2015-03-08T22:00:00+0100;0;583,8
2015-03-08T22:15:00+0100;0;583,5
2015-03-08T22:30:00+0100;0;575,7
2015-03-08T22:45:00+0100;0;559,2
2015-03-08T23:00:00+0100;0;536,1
2015-03-08T23:15:00+0100;0;522,3
2015-03-08T23:30:00+0100;0;509,7
2015-03-08T23:45:00+0100;0;519,6
2015-03-09T00:00:00+0100;0;516
2015-03-09T00:15:00+0100;0;508,2
2015-03-09T00:30:00+0100;0;488,4
2015-03-09T00:45:00+0100;0;466,8
2015-03-09T01:00:00+0100;0;425,7
2015-03-09T01:15:00+0100;0;425,1
2015-03-09T01:30:00+0100;0;432
2015-03-09T01:45:00+0100;0;420
2015-03-09T02:00:00+0100;0;413,7
2015-03-09T02:15:00+0100;0;406,5
2015-03-09T02:30:00+0100;0;392,1
2015-03-09T02:45:00+0100;0;378,6
2015-03-09T03:00:00+0100;0;365,4
2015-03-09T03:15:00+0100;0;351,3
2015-03-09T03:30:00+0100;0;348,3
2015-03-09T03:45:00+0100;0;349,2
2015-03-09T04:00:00+0100;0;360
2015-03-09T04:15:00+0100;0;352,8
2015-03-09T04:30:00+0100;0;331,8
2015-03-09T04:45:00+0100;0;326,7
2015-03-09T05:00:00+0100;0;323,7
2015-03-09T05:15:00+0100;0;319,8
2015-03-09T05:30:00+0100;0;312,3
2015-03-09T05:45:00+0100;0;315,6
2015-03-09T06:00:00+0100;0;307,2
2015-03-09T06:15:00+0100;0,25;301,5
2015-03-09T06:30:00+0100;0,5;295,5
2015-03-09T06:45:00+0100;4;271,8
2015-03-09T07:00:00+0100;19;256,5
2015-03-09T07:15:00+0100;47,75;244,2
2015-03-09T07:30:00+0100;82,25;232,2
2015-03-09T07:45:00+0100;142,25;217,5
2015-03-09T08:00:00+0100;199,75;199,5
2015-03-09T08:15:00+0100;272,25;178,8
2015-03-09T08:30:00+0100;362,75;160,2
2015-03-09T08:45:00+0100;456,25;147
2015-03-09T09:00:00+0100;553,25;127,8
2015-03-09T09:15:00+0100;649,75;111,3
2015-03-09T09:30:00+0100;736;100,2
2015-03-09T09:45:00+0100;802,75;88,5
2015-03-09T10:00:00+0100;869,5;80,4
2015-03-09T10:15:00+0100;930,75;75,3
2015-03-09T10:30:00+0100;985;72,9
2015-03-09T10:45:00+0100;1039;65,1
2015-03-09T11:00:00+0100;1086,75;58,2
2015-03-09T11:15:00+0100;1115,25;55,5
2015-03-09T11:30:00+0100;1146,75;47,4
2015-03-09T11:45:00+0100;1164,5;41,4
2015-03-09T12:00:00+0100;1169,5;33,6
2015-03-09T12:15:00+0100;1189;27,6
2015-03-09T12:30:00+0100;1197,5;24
2015-03-09T12:45:00+0100;1188;21,6
2015-03-09T13:00:00+0100;1183,5;21
2015-03-09T13:15:00+0100;1171,75;20,7
2015-03-09T13:30:00+0100;1155,25;24,3
2015-03-09T13:45:00+0100;1129,75;21,6
2015-03-09T14:00:00+0100;1104,25;24,3
2015-03-09T14:15:00+0100;1060,5;23,4
2015-03-09T14:30:00+0100;1005;25,8
2015-03-09T14:45:00+0100;949,75;30,3
2015-03-09T15:00:00+0100;884;32,7
2015-03-09T15:15:00+0100;813,75;36
2015-03-09T15:30:00+0100;734;39
2015-03-09T15:45:00+0100;646,5;39,9
2015-03-09T16:00:00+0100;562;44,1
2015-03-09T16:15:00+0100;473;46,2
2015-03-09T16:30:00+0100;380;48,9
2015-03-09T16:45:00+0100;289,75;55,5
2015-03-09T17:00:00+0100;207,5;57,6
2015-03-09T17:15:00+0100;132,25;58,8
2015-03-09T17:30:00+0100;75,5;62,1
2015-03-09T17:45:00+0100;30;71,7
2015-03-09T18:00:00+0100;8,5;84
2015-03-09T18:15:00+0100;3;98,1
2015-03-09T18:30:00+0100;0;118,2
2015-03-09T18:45:00+0100;0;137,4
2015-03-09T19:00:00+0100;0;156,9
2015-03-09T19:15:00+0100;0;185,4
2015-03-09T19:30:00+0100;0;211,8
2015-03-09T19:45:00+0100;0;242,1
2015-03-09T20:00:00+0100;0;271,2
2015-03-09T20:15:00+0100;0;298,2
2015-03-09T20:30:00+0100;0;316,8
2015-03-09T20:45:00+0100;0;345
2015-03-09T21:00:00+0100;0;372
2015-03-09T21:15:00+0100;0;397,2
2015-03-09T21:30:00+0100;0;414,6
2015-03-09T21:45:00+0100;0;436,5
2015-03-09T22:00:00+0100;0;464,1
2015-03-09T22:15:00+0100;0;498,6
2015-03-09T22:30:00+0100;0;513,9
2015-03-09T22:45:00+0100;0;532,5
2015-03-09T23:00:00+0100;0;568,5
2015-03-09T23:15:00+0100;0;585,3
2015-03-09T23:30:00+0100;0;591,6
2015-03-09T23:45:00+0100;0;597,6
2015-03-10T00:00:00+0100;0;621,3
2015-03-10T00:15:00+0100;0;630
2015-03-10T00:30:00+0100;0;635,1
2015-03-10T00:45:00+0100;0;636,3
2015-03-10T01:00:00+0100;0;629,7
2015-03-10T01:15:00+0100;0;633,9
2015-03-10T01:30:00+0100;0;630,9
2015-03-10T01:45:00+0100;0;632,1
2015-03-10T02:00:00+0100;0;638,1
2015-03-10T02:15:00+0100;0;626,7
2015-03-10T02:30:00+0100;0;623,7
2015-03-10T02:45:00+0100;0;619,5
2015-03-10T03:00:00+0100;0;613,5
2015-03-10T03:15:00+0100;0;600,9
2015-03-10T03:30:00+0100;0;594,3
2015-03-10T03:45:00+0100;0;583,5
2015-03-10T04:00:00+0100;0;571,2
2015-03-10T04:15:00+0100;0;549,9
2015-03-10T04:30:00+0100;0;524,1
2015-03-10T04:45:00+0100;0;506,4
2015-03-10T05:00:00+0100;0;495,3
2015-03-10T05:15:00+0100;0;480,9
2015-03-10T05:30:00+0100;0;464,1
2015-03-10T05:45:00+0100;0;457,5
2015-03-10T06:00:00+0100;0;458,7
2015-03-10T06:15:00+0100;0,25;451,5
2015-03-10T06:30:00+0100;1,25;447,6
2015-03-10T06:45:00+0100;9,5;433,2
2015-03-10T07:00:00+0100;38,25;413,1
2015-03-10T07:15:00+0100;86;389,4
2015-03-10T07:30:00+0100;145,25;376,5
2015-03-10T07:45:00+0100;215,25;362,1
2015-03-10T08:00:00+0100;292;348,3
2015-03-10T08:15:00+0100;362,75;331,8
2015-03-10T08:30:00+0100;433;319,8
2015-03-10T08:45:00+0100;501,75;307,5
2015-03-10T09:00:00+0100;571,5;289,5
2015-03-10T09:15:00+0100;639,25;273
2015-03-10T09:30:00+0100;695,5;250,2
2015-03-10T09:45:00+0100;758,25;245,1
2015-03-10T10:00:00+0100;812;241,8
2015-03-10T10:15:00+0100;864,25;252,3
2015-03-10T10:30:00+0100;896,5;275,1
2015-03-10T10:45:00+0100;930;286,8
2015-03-10T11:00:00+0100;953,5;280,5
2015-03-10T11:15:00+0100;966,5;288,9
2015-03-10T11:30:00+0100;969;280,5
2015-03-10T11:45:00+0100;969,25;287,7
2015-03-10T12:00:00+0100;961;296,1
2015-03-10T12:15:00+0100;951;309,9
2015-03-10T12:30:00+0100;934;321,3
2015-03-10T12:45:00+0100;915;331,2
2015-03-10T13:00:00+0100;889,75;336,9
2015-03-10T13:15:00+0100;882,75;355,8
2015-03-10T13:30:00+0100;858;372
2015-03-10T13:45:00+0100;825;377,1
2015-03-10T14:00:00+0100;787;392,1
2015-03-10T14:15:00+0100;758,75;408,3
2015-03-10T14:30:00+0100;708,75;415,5
2015-03-10T14:45:00+0100;660,5;417,3
2015-03-10T15:00:00+0100;606,75;422,4
2015-03-10T15:15:00+0100;549,75;435
2015-03-10T15:30:00+0100;488;436,2
2015-03-10T15:45:00+0100;424,5;446,1
2015-03-10T16:00:00+0100;360;457,5
2015-03-10T16:15:00+0100;286,25;467,1
2015-03-10T16:30:00+0100;231,5;462,3
2015-03-10T16:45:00+0100;176,75;451,2
2015-03-10T17:00:00+0100;126;426
2015-03-10T17:15:00+0100;81;418,8
2015-03-10T17:30:00+0100;47,5;405,9
2015-03-10T17:45:00+0100;19,75;389,4
2015-03-10T18:00:00+0100;7,25;380,7
2015-03-10T18:15:00+0100;2,75;395,7
2015-03-10T18:30:00+0100;0;408,3
2015-03-10T18:45:00+0100;0;428,7
