"TIME","GEO","SEX","UNIT","AGE","Value","Flag and Footnotes"
"2018","ITF48","Frauen","Anzahl","Insgesamt","197.919",""
"2018","ITF5","Insgesamt","Anzahl","Insgesamt","567.118",""
"2018","ITF5","Männer","Anzahl","Insgesamt","278.882",""
"2018","ITF5","Frauen","Anzahl","Insgesamt","288.236",""
"2018","ITF51","Insgesamt","Anzahl","Insgesamt","368.251",""
"2018","ITF51","Männer","Anzahl","Insgesamt","180.959",""
"2018","ITF51","Frauen","Anzahl","Insgesamt","187.292",""
"2018","ITF52","Insgesamt","Anzahl","Insgesamt","198.867",""
"2018","ITF52","Männer","Anzahl","Insgesamt","97.923",""
"2018","ITF52","Frauen","Anzahl","Insgesamt","100.944",""
"2018","ITF6","Insgesamt","Anzahl","Insgesamt","1.956.687",""
"2018","ITF6","Männer","Anzahl","Insgesamt","959.437",""
"2018","ITF6","Frauen","Anzahl","Insgesamt","997.250",""
"2018","ITF61","Insgesamt","Anzahl","Insgesamt","708.702",""
"2018","ITF61","Männer","Anzahl","Insgesamt","346.951",""
"2018","ITF61","Frauen","Anzahl","Insgesamt","361.751",""
"2018","ITF62","Insgesamt","Anzahl","Insgesamt","175.061",""
"2018","ITF62","Männer","Anzahl","Insgesamt","88.014",""
"2018","ITF62","Frauen","Anzahl","Insgesamt","87.047",""
"2018","ITF63","Insgesamt","Anzahl","Insgesamt","360.823",""
"2018","ITF63","Männer","Anzahl","Insgesamt","176.028",""
"2018","ITF63","Frauen","Anzahl","Insgesamt","184.795",""
"2018","ITF64","Insgesamt","Anzahl","Insgesamt","160.889",""
"2018","ITF64","Männer","Anzahl","Insgesamt","79.618",""
"2018","ITF64","Frauen","Anzahl","Insgesamt","81.271",""
"2018","ITF65","Insgesamt","Anzahl","Insgesamt","551.212",""
"2018","ITF65","Männer","Anzahl","Insgesamt","268.826",""
"2018","ITF65","Frauen","Anzahl","Insgesamt","282.386",""
"2018","ITG","Insgesamt","Anzahl","Insgesamt","6.675.165",""
"2018","ITG","Männer","Anzahl","Insgesamt","3.255.415",""
"2018","ITG","Frauen","Anzahl","Insgesamt","3.419.750",""
"2018","ITG1","Insgesamt","Anzahl","Insgesamt","5.026.989",""
"2018","ITG1","Männer","Anzahl","Insgesamt","2.445.343",""
"2018","ITG1","Frauen","Anzahl","Insgesamt","2.581.646",""
"2018","ITG11","Insgesamt","Anzahl","Insgesamt","432.398",""
"2018","ITG11","Männer","Anzahl","Insgesamt","212.023",""
"2018","ITG11","Frauen","Anzahl","Insgesamt","220.375",""
"2018","ITG12","Insgesamt","Anzahl","Insgesamt","1.260.193",""
"2018","ITG12","Männer","Anzahl","Insgesamt","609.705",""
"2018","ITG12","Frauen","Anzahl","Insgesamt","650.488",""
"2018","ITG13","Insgesamt","Anzahl","Insgesamt","631.297",""
"2018","ITG13","Männer","Anzahl","Insgesamt","304.443",""
"2018","ITG13","Frauen","Anzahl","Insgesamt","326.854",""
"2018","ITG14","Insgesamt","Anzahl","Insgesamt","438.276",""
"2018","ITG14","Männer","Anzahl","Insgesamt","213.270",""
"2018","ITG14","Frauen","Anzahl","Insgesamt","225.006",""
"2018","ITG15","Insgesamt","Anzahl","Insgesamt","266.427",""
"2018","ITG15","Männer","Anzahl","Insgesamt","129.388",""
"2018","ITG15","Frauen","Anzahl","Insgesamt","137.039",""
"2018","ITG16","Insgesamt","Anzahl","Insgesamt","166.259",""
"2018","ITG16","Männer","Anzahl","Insgesamt","80.517",""
"2018","ITG16","Frauen","Anzahl","Insgesamt","85.742",""
"2018","ITG17","Insgesamt","Anzahl","Insgesamt","1.109.888",""
"2018","ITG17","Männer","Anzahl","Insgesamt","539.157",""
"2018","ITG17","Frauen","Anzahl","Insgesamt","570.731",""
"2018","ITG18","Insgesamt","Anzahl","Insgesamt","321.370",""
"2018","ITG18","Männer","Anzahl","Insgesamt","159.282",""
"2018","ITG18","Frauen","Anzahl","Insgesamt","162.088",""
"2018","ITG19","Insgesamt","Anzahl","Insgesamt","400.881",""
"2018","ITG19","Männer","Anzahl","Insgesamt","197.558",""
"2018","ITG19","Frauen","Anzahl","Insgesamt","203.323",""
"2018","ITG2","Insgesamt","Anzahl","Insgesamt","1.648.176",""
"2018","ITG2","Männer","Anzahl","Insgesamt","810.072",""
"2018","ITG2","Frauen","Anzahl","Insgesamt","838.104",""
"2018","ITG25","Insgesamt","Anzahl","Insgesamt","331.450",""
"2018","ITG25","Männer","Anzahl","Insgesamt","162.268",""
"2018","ITG25","Frauen","Anzahl","Insgesamt","169.182",""
"2018","ITG26","Insgesamt","Anzahl","Insgesamt","154.873",""
"2018","ITG26","Männer","Anzahl","Insgesamt","76.231",""
"2018","ITG26","Frauen","Anzahl","Insgesamt","78.642",""
"2018","ITG27","Insgesamt","Anzahl","Insgesamt","560.453",""
"2018","ITG27","Männer","Anzahl","Insgesamt","274.050",""
"2018","ITG27","Frauen","Anzahl","Insgesamt","286.403",""
"2018","ITG28","Insgesamt","Anzahl","Insgesamt","160.031",""
"2018","ITG28","Männer","Anzahl","Insgesamt","79.000",""
"2018","ITG28","Frauen","Anzahl","Insgesamt","81.031",""
"2018","ITG29","Insgesamt","Anzahl","Insgesamt","161.192",""
"2018","ITG29","Männer","Anzahl","Insgesamt","80.392",""
"2018","ITG29","Frauen","Anzahl","Insgesamt","80.800",""
"2018","ITG2A","Insgesamt","Anzahl","Insgesamt","56.938",""
"2018","ITG2A","Männer","Anzahl","Insgesamt","28.178",""
"2018","ITG2A","Frauen","Anzahl","Insgesamt","28.760",""
"2018","ITG2B","Insgesamt","Anzahl","Insgesamt","97.809",""
"2018","ITG2B","Männer","Anzahl","Insgesamt","48.496",""
"2018","ITG2B","Frauen","Anzahl","Insgesamt","49.313",""
"2018","ITG2C","Insgesamt","Anzahl","Insgesamt","125.430",""
"2018","ITG2C","Männer","Anzahl","Insgesamt","61.457",""
"2018","ITG2C","Frauen","Anzahl","Insgesamt","63.973",""
"2018","CY","Insgesamt","Anzahl","Insgesamt","864.236",""
"2018","CY","Männer","Anzahl","Insgesamt","421.508",""
"2018","CY","Frauen","Anzahl","Insgesamt","442.728",""
"2018","CY0","Insgesamt","Anzahl","Insgesamt","864.236",""
"2018","CY0","Männer","Anzahl","Insgesamt","421.508",""
"2018","CY0","Frauen","Anzahl","Insgesamt","442.728",""
"2018","CY00","Insgesamt","Anzahl","Insgesamt","864.236",""
"2018","CY00","Männer","Anzahl","Insgesamt","421.508",""
"2018","CY00","Frauen","Anzahl","Insgesamt","442.728",""
"2018","CY000","Insgesamt","Anzahl","Insgesamt","864.236",""
"2018","CY000","Männer","Anzahl","Insgesamt","421.508",""
"2018","CY000","Frauen","Anzahl","Insgesamt","442.728",""
"2018","LV","Insgesamt","Anzahl","Insgesamt","1.934.379",""
"2018","LV","Männer","Anzahl","Insgesamt","889.641",""
"2018","LV","Frauen","Anzahl","Insgesamt","1.044.738",""
"2018","LV0","Insgesamt","Anzahl","Insgesamt","1.934.379",""
"2018","LV0","Männer","Anzahl","Insgesamt","889.641",""
"2018","LV0","Frauen","Anzahl","Insgesamt","1.044.738",""
"2018","LV00","Insgesamt","Anzahl","Insgesamt","1.934.379",""
"2018","LV00","Männer","Anzahl","Insgesamt","889.641",""
"2018","LV00","Frauen","Anzahl","Insgesamt","1.044.738",""
"2018","LV003","Insgesamt","Anzahl","Insgesamt","243.032",""
"2018","LV003","Männer","Anzahl","Insgesamt","112.586",""
"2018","LV003","Frauen","Anzahl","Insgesamt","130.446",""
"2018","LV005","Insgesamt","Anzahl","Insgesamt","264.857",""
"2018","LV005","Männer","Anzahl","Insgesamt","122.411",""
"2018","LV005","Frauen","Anzahl","Insgesamt","142.446",""
"2018","LV006","Insgesamt","Anzahl","Insgesamt","637.971",""
"2018","LV006","Männer","Anzahl","Insgesamt","283.579",""
"2018","LV006","Frauen","Anzahl","Insgesamt","354.392",""
"2018","LV007","Insgesamt","Anzahl","Insgesamt","367.266",""
"2018","LV007","Männer","Anzahl","Insgesamt","173.033",""
"2018","LV007","Frauen","Anzahl","Insgesamt","194.233",""
"2018","LV008","Insgesamt","Anzahl","Insgesamt","188.494",""
"2018","LV008","Männer","Anzahl","Insgesamt","88.353",""
"2018","LV008","Frauen","Anzahl","Insgesamt","100.141",""
"2018","LV009","Insgesamt","Anzahl","Insgesamt","232.759",""
"2018","LV009","Männer","Anzahl","Insgesamt","109.679",""
"2018","LV009","Frauen","Anzahl","Insgesamt","123.080",""
"2018","LT","Insgesamt","Anzahl","Insgesamt","2.808.901",""
"2018","LT","Männer","Anzahl","Insgesamt","1.297.293",""
"2018","LT","Frauen","Anzahl","Insgesamt","1.511.608",""
"2018","LT0","Insgesamt","Anzahl","Insgesamt","2.808.901",""
"2018","LT0","Männer","Anzahl","Insgesamt","1.297.293",""
"2018","LT0","Frauen","Anzahl","Insgesamt","1.511.608",""
"2018","LT01","Insgesamt","Anzahl","Insgesamt","805.367",""
"2018","LT01","Männer","Anzahl","Insgesamt","369.481",""
"2018","LT01","Frauen","Anzahl","Insgesamt","435.886",""
"2018","LT011","Insgesamt","Anzahl","Insgesamt","805.367",""
"2018","LT011","Männer","Anzahl","Insgesamt","369.481",""
"2018","LT011","Frauen","Anzahl","Insgesamt","435.886",""
"2018","LT02","Insgesamt","Anzahl","Insgesamt","2.003.534",""
"2018","LT02","Männer","Anzahl","Insgesamt","927.812",""
"2018","LT02","Frauen","Anzahl","Insgesamt","1.075.722",""
"2018","LT021","Insgesamt","Anzahl","Insgesamt","138.095",""
"2018","LT021","Männer","Anzahl","Insgesamt","64.263",""
"2018","LT021","Frauen","Anzahl","Insgesamt","73.832",""
"2018","LT022","Insgesamt","Anzahl","Insgesamt","563.112",""
"2018","LT022","Männer","Anzahl","Insgesamt","257.256",""
"2018","LT022","Frauen","Anzahl","Insgesamt","305.856",""
"2018","LT023","Insgesamt","Anzahl","Insgesamt","317.252",""
"2018","LT023","Männer","Anzahl","Insgesamt","147.365",""
"2018","LT023","Frauen","Anzahl","Insgesamt","169.887",""
"2018","LT024","Insgesamt","Anzahl","Insgesamt","141.287",""
"2018","LT024","Männer","Anzahl","Insgesamt","67.148",""
"2018","LT024","Frauen","Anzahl","Insgesamt","74.139",""
"2018","LT025","Insgesamt","Anzahl","Insgesamt","218.726",""
"2018","LT025","Männer","Anzahl","Insgesamt","100.267",""
"2018","LT025","Frauen","Anzahl","Insgesamt","118.459",""
"2018","LT026","Insgesamt","Anzahl","Insgesamt","265.467",""
"2018","LT026","Männer","Anzahl","Insgesamt","123.094",""
"2018","LT026","Frauen","Anzahl","Insgesamt","142.373",""
"2018","LT027","Insgesamt","Anzahl","Insgesamt","95.817",""
"2018","LT027","Männer","Anzahl","Insgesamt","44.998",""
"2018","LT027","Frauen","Anzahl","Insgesamt","50.819",""
"2018","LT028","Insgesamt","Anzahl","Insgesamt","134.139",""
"2018","LT028","Männer","Anzahl","Insgesamt","62.736",""
"2018","LT028","Frauen","Anzahl","Insgesamt","71.403",""
"2018","LT029","Insgesamt","Anzahl","Insgesamt","129.639",""
"2018","LT029","Männer","Anzahl","Insgesamt","60.685",""
"2018","LT029","Frauen","Anzahl","Insgesamt","68.954",""
"2018","LT00","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT00","Männer","Anzahl","Insgesamt",":",""
"2018","LT00","Frauen","Anzahl","Insgesamt",":",""
"2018","LT001","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT001","Männer","Anzahl","Insgesamt",":",""
"2018","LT001","Frauen","Anzahl","Insgesamt",":",""
"2018","LT002","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT002","Männer","Anzahl","Insgesamt",":",""
"2018","LT002","Frauen","Anzahl","Insgesamt",":",""
"2018","LT003","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT003","Männer","Anzahl","Insgesamt",":",""
"2018","LT003","Frauen","Anzahl","Insgesamt",":",""
"2018","LT004","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT004","Männer","Anzahl","Insgesamt",":",""
"2018","LT004","Frauen","Anzahl","Insgesamt",":",""
"2018","LT005","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT005","Männer","Anzahl","Insgesamt",":",""
"2018","LT005","Frauen","Anzahl","Insgesamt",":",""
"2018","LT006","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT006","Männer","Anzahl","Insgesamt",":",""
"2018","LT006","Frauen","Anzahl","Insgesamt",":",""
"2018","LT007","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT007","Männer","Anzahl","Insgesamt",":",""
"2018","LT007","Frauen","Anzahl","Insgesamt",":",""
"2018","LT008","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT008","Männer","Anzahl","Insgesamt",":",""
"2018","LT008","Frauen","Anzahl","Insgesamt",":",""
"2018","LT009","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT009","Männer","Anzahl","Insgesamt",":",""
"2018","LT009","Frauen","Anzahl","Insgesamt",":",""
"2018","LT00A","Insgesamt","Anzahl","Insgesamt",":",""
"2018","LT00A","Männer","Anzahl","Insgesamt",":",""
"2018","LT00A","Frauen","Anzahl","Insgesamt",":",""
"2018","LU","Insgesamt","Anzahl","Insgesamt","602.005",""
"2018","LU","Männer","Anzahl","Insgesamt","302.580",""
"2018","LU","Frauen","Anzahl","Insgesamt","299.425",""
"2018","LU0","Insgesamt","Anzahl","Insgesamt","602.005",""
"2018","LU0","Männer","Anzahl","Insgesamt","302.580",""
"2018","LU0","Frauen","Anzahl","Insgesamt","299.425",""
"2018","LU00","Insgesamt","Anzahl","Insgesamt","602.005",""
"2018","LU00","Männer","Anzahl","Insgesamt","302.580",""
"2018","LU00","Frauen","Anzahl","Insgesamt","299.425",""
"2018","LU000","Insgesamt","Anzahl","Insgesamt","602.005",""
"2018","LU000","Männer","Anzahl","Insgesamt","302.580",""
"2018","LU000","Frauen","Anzahl","Insgesamt","299.425",""
"2018","HU","Insgesamt","Anzahl","Insgesamt","9.778.371",""
"2018","HU","Männer","Anzahl","Insgesamt","4.671.602",""
"2018","HU","Frauen","Anzahl","Insgesamt","5.106.769",""
"2018","HU1","Insgesamt","Anzahl","Insgesamt","3.011.598",""
"2018","HU1","Männer","Anzahl","Insgesamt","1.423.752",""
"2018","HU1","Frauen","Anzahl","Insgesamt","1.587.846",""
"2018","HU11","Insgesamt","Anzahl","Insgesamt","1.749.734",""
"2018","HU11","Männer","Anzahl","Insgesamt","814.293",""
"2018","HU11","Frauen","Anzahl","Insgesamt","935.441",""
"2018","HU110","Insgesamt","Anzahl","Insgesamt","1.749.734",""
"2018","HU110","Männer","Anzahl","Insgesamt","814.293",""
"2018","HU110","Frauen","Anzahl","Insgesamt","935.441",""
"2018","HU12","Insgesamt","Anzahl","Insgesamt","1.261.864",""
"2018","HU12","Männer","Anzahl","Insgesamt","609.459",""
"2018","HU12","Frauen","Anzahl","Insgesamt","652.405",""
"2018","HU120","Insgesamt","Anzahl","Insgesamt","1.261.864",""
"2018","HU120","Männer","Anzahl","Insgesamt","609.459",""
"2018","HU120","Frauen","Anzahl","Insgesamt","652.405",""
"2018","HU10","Insgesamt","Anzahl","Insgesamt",":",""
"2018","HU10","Männer","Anzahl","Insgesamt",":",""
"2018","HU10","Frauen","Anzahl","Insgesamt",":",""
"2018","HU101","Insgesamt","Anzahl","Insgesamt",":",""
"2018","HU101","Männer","Anzahl","Insgesamt",":",""
"2018","HU101","Frauen","Anzahl","Insgesamt",":",""
"2018","HU102","Insgesamt","Anzahl","Insgesamt",":",""
"2018","HU102","Männer","Anzahl","Insgesamt",":",""
"2018","HU102","Frauen","Anzahl","Insgesamt",":",""
"2018","HU2","Insgesamt","Anzahl","Insgesamt","2.927.867",""
"2018","HU2","Männer","Anzahl","Insgesamt","1.407.268",""
"2018","HU2","Frauen","Anzahl","Insgesamt","1.520.599",""
"2018","HU21","Insgesamt","Anzahl","Insgesamt","1.055.570",""
"2018","HU21","Männer","Anzahl","Insgesamt","509.499",""
"2018","HU21","Frauen","Anzahl","Insgesamt","546.071",""
"2018","HU211","Insgesamt","Anzahl","Insgesamt","416.691",""
"2018","HU211","Männer","Anzahl","Insgesamt","201.812",""
"2018","HU211","Frauen","Anzahl","Insgesamt","214.879",""
"2018","HU212","Insgesamt","Anzahl","Insgesamt","297.454",""
"2018","HU212","Männer","Anzahl","Insgesamt","142.726",""
"2018","HU212","Frauen","Anzahl","Insgesamt","154.728",""
"2018","HU213","Insgesamt","Anzahl","Insgesamt","341.425",""
"2018","HU213","Männer","Anzahl","Insgesamt","164.961",""
"2018","HU213","Frauen","Anzahl","Insgesamt","176.464",""
"2018","HU22","Insgesamt","Anzahl","Insgesamt","985.457",""
"2018","HU22","Männer","Anzahl","Insgesamt","475.723",""
"2018","HU22","Frauen","Anzahl","Insgesamt","509.734",""
"2018","HU221","Insgesamt","Anzahl","Insgesamt","461.518",""
"2018","HU221","Männer","Anzahl","Insgesamt","224.226",""
"2018","HU221","Frauen","Anzahl","Insgesamt","237.292",""
"2018","HU222","Insgesamt","Anzahl","Insgesamt","253.305",""
"2018","HU222","Männer","Anzahl","Insgesamt","122.064",""
"2018","HU222","Frauen","Anzahl","Insgesamt","131.241",""
"2018","HU223","Insgesamt","Anzahl","Insgesamt","270.634",""
"2018","HU223","Männer","Anzahl","Insgesamt","129.433",""
"2018","HU223","Frauen","Anzahl","Insgesamt","141.201",""
"2018","HU23","Insgesamt","Anzahl","Insgesamt","886.840",""
"2018","HU23","Männer","Anzahl","Insgesamt","422.046",""
"2018","HU23","Frauen","Anzahl","Insgesamt","464.794",""
"2018","HU231","Insgesamt","Anzahl","Insgesamt","363.721",""
"2018","HU231","Männer","Anzahl","Insgesamt","172.317",""
"2018","HU231","Frauen","Anzahl","Insgesamt","191.404",""
"2018","HU232","Insgesamt","Anzahl","Insgesamt","303.802",""
"2018","HU232","Männer","Anzahl","Insgesamt","144.532",""
"2018","HU232","Frauen","Anzahl","Insgesamt","159.270",""
"2018","HU233","Insgesamt","Anzahl","Insgesamt","219.317",""
"2018","HU233","Männer","Anzahl","Insgesamt","105.197",""
"2018","HU233","Frauen","Anzahl","Insgesamt","114.120",""
"2018","HU3","Insgesamt","Anzahl","Insgesamt","3.838.906",""
"2018","HU3","Männer","Anzahl","Insgesamt","1.840.582",""
"2018","HU3","Frauen","Anzahl","Insgesamt","1.998.324",""
"2018","HU31","Insgesamt","Anzahl","Insgesamt","1.134.945",""
"2018","HU31","Männer","Anzahl","Insgesamt","541.464",""
"2018","HU31","Frauen","Anzahl","Insgesamt","593.481",""
"2018","HU311","Insgesamt","Anzahl","Insgesamt","648.216",""
"2018","HU311","Männer","Anzahl","Insgesamt","309.596",""
"2018","HU311","Frauen","Anzahl","Insgesamt","338.620",""
"2018","HU312","Insgesamt","Anzahl","Insgesamt","295.792",""
"2018","HU312","Männer","Anzahl","Insgesamt","140.278",""
"2018","HU312","Frauen","Anzahl","Insgesamt","155.514",""
"2018","HU313","Insgesamt","Anzahl","Insgesamt","190.937",""
"2018","HU313","Männer","Anzahl","Insgesamt","91.590",""
"2018","HU313","Frauen","Anzahl","Insgesamt","99.347",""
"2018","HU32","Insgesamt","Anzahl","Insgesamt","1.460.096",""
"2018","HU32","Männer","Anzahl","Insgesamt","705.224",""
"2018","HU32","Frauen","Anzahl","Insgesamt","754.872",""
"2018","HU321","Insgesamt","Anzahl","Insgesamt","530.464",""
"2018","HU321","Männer","Anzahl","Insgesamt","255.212",""
"2018","HU321","Frauen","Anzahl","Insgesamt","275.252",""
"2018","HU322","Insgesamt","Anzahl","Insgesamt","371.271",""
"2018","HU322","Männer","Anzahl","Insgesamt","179.011",""
"2018","HU322","Frauen","Anzahl","Insgesamt","192.260",""
"2018","HU323","Insgesamt","Anzahl","Insgesamt","558.361",""
"2018","HU323","Männer","Anzahl","Insgesamt","271.001",""
"2018","HU323","Frauen","Anzahl","Insgesamt","287.360",""
"2018","HU33","Insgesamt","Anzahl","Insgesamt","1.243.865",""
"2018","HU33","Männer","Anzahl","Insgesamt","593.894",""
"2018","HU33","Frauen","Anzahl","Insgesamt","649.971",""
"2018","HU331","Insgesamt","Anzahl","Insgesamt","505.602",""
"2018","HU331","Männer","Anzahl","Insgesamt","242.181",""
"2018","HU331","Frauen","Anzahl","Insgesamt","263.421",""
"2018","HU332","Insgesamt","Anzahl","Insgesamt","338.025",""
"2018","HU332","Männer","Anzahl","Insgesamt","161.878",""
"2018","HU332","Frauen","Anzahl","Insgesamt","176.147",""
"2018","HU333","Insgesamt","Anzahl","Insgesamt","400.238",""
"2018","HU333","Männer","Anzahl","Insgesamt","189.835",""
"2018","HU333","Frauen","Anzahl","Insgesamt","210.403",""
"2018","HUX","Insgesamt","Anzahl","Insgesamt","0",""
"2018","HUX","Männer","Anzahl","Insgesamt","0",""
"2018","HUX","Frauen","Anzahl","Insgesamt","0",""
"2018","HUXX","Insgesamt","Anzahl","Insgesamt","0",""
"2018","HUXX","Männer","Anzahl","Insgesamt","0",""
"2018","HUXX","Frauen","Anzahl","Insgesamt","0",""
"2018","HUXXX","Insgesamt","Anzahl","Insgesamt","0",""
"2018","HUXXX","Männer","Anzahl","Insgesamt","0",""
"2018","HUXXX","Frauen","Anzahl","Insgesamt","0",""
"2018","MT","Insgesamt","Anzahl","Insgesamt","475.701",""
"2018","MT","Männer","Anzahl","Insgesamt","240.599",""
"2018","MT","Frauen","Anzahl","Insgesamt","235.102",""
"2018","MT0","Insgesamt","Anzahl","Insgesamt","475.701",""
"2018","MT0","Männer","Anzahl","Insgesamt","240.599",""
"2018","MT0","Frauen","Anzahl","Insgesamt","235.102",""
"2018","MT00","Insgesamt","Anzahl","Insgesamt","475.701",""
"2018","MT00","Männer","Anzahl","Insgesamt","240.599",""
"2018","MT00","Frauen","Anzahl","Insgesamt","235.102",""
"2018","MT001","Insgesamt","Anzahl","Insgesamt","442.978",""
"2018","MT001","Männer","Anzahl","Insgesamt","224.262",""
"2018","MT001","Frauen","Anzahl","Insgesamt","218.716",""
"2018","MT002","Insgesamt","Anzahl","Insgesamt","32.723",""
"2018","MT002","Männer","Anzahl","Insgesamt","16.337",""
"2018","MT002","Frauen","Anzahl","Insgesamt","16.386",""
"2018","NL","Insgesamt","Anzahl","Insgesamt","17.181.084",""
"2018","NL","Männer","Anzahl","Insgesamt","8.527.041",""
"2018","NL","Frauen","Anzahl","Insgesamt","8.654.043",""
"2018","NL1","Insgesamt","Anzahl","Insgesamt","1.722.312",""
"2018","NL1","Männer","Anzahl","Insgesamt","859.645",""
"2018","NL1","Frauen","Anzahl","Insgesamt","862.667",""
"2018","NL11","Insgesamt","Anzahl","Insgesamt","582.944",""
"2018","NL11","Männer","Anzahl","Insgesamt","290.938",""
"2018","NL11","Frauen","Anzahl","Insgesamt","292.006",""
"2018","NL111","Insgesamt","Anzahl","Insgesamt","146.785",""
"2018","NL111","Männer","Anzahl","Insgesamt","73.208",""
"2018","NL111","Frauen","Anzahl","Insgesamt","73.577",""
"2018","NL112","Insgesamt","Anzahl","Insgesamt","46.396",""
"2018","NL112","Männer","Anzahl","Insgesamt","23.165",""
"2018","NL112","Frauen","Anzahl","Insgesamt","23.231",""
"2018","NL113","Insgesamt","Anzahl","Insgesamt","389.763",""
"2018","NL113","Männer","Anzahl","Insgesamt","194.565",""
"2018","NL113","Frauen","Anzahl","Insgesamt","195.198",""
"2018","NL12","Insgesamt","Anzahl","Insgesamt","647.268",""
"2018","NL12","Männer","Anzahl","Insgesamt","324.491",""
"2018","NL12","Frauen","Anzahl","Insgesamt","322.777",""
"2018","NL121","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL121","Männer","Anzahl","Insgesamt",":",""
"2018","NL121","Frauen","Anzahl","Insgesamt",":",""
"2018","NL122","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL122","Männer","Anzahl","Insgesamt",":",""
"2018","NL122","Frauen","Anzahl","Insgesamt",":",""
"2018","NL123","Insgesamt","Anzahl","Insgesamt",":",""
"2018","NL123","Männer","Anzahl","Insgesamt",":",""
"2018","NL123","Frauen","Anzahl","Insgesamt",":",""
"2018","NL124","Insgesamt","Anzahl","Insgesamt","324.251",""
"2018","NL124","Männer","Anzahl","Insgesamt","162.905",""
"2018","NL124","Frauen","Anzahl","Insgesamt","161.346",""
"2018","NL125","Insgesamt","Anzahl","Insgesamt","136.004",""
"2018","NL125","Männer","Anzahl","Insgesamt","68.374",""
"2018","NL125","Frauen","Anzahl","Insgesamt","67.630",""
"2018","NL126","Insgesamt","Anzahl","Insgesamt","187.013",""
"2018","NL126","Männer","Anzahl","Insgesamt","93.212",""
"2018","NL126","Frauen","Anzahl","Insgesamt","93.801",""
"2018","NL13","Insgesamt","Anzahl","Insgesamt","492.100",""
"2018","NL13","Männer","Anzahl","Insgesamt","244.216",""
"2018","NL13","Frauen","Anzahl","Insgesamt","247.884",""
"2018","NL131","Insgesamt","Anzahl","Insgesamt","192.102",""
"2018","NL131","Männer","Anzahl","Insgesamt","95.070",""
"2018","NL131","Frauen","Anzahl","Insgesamt","97.032",""
"2018","NL132","Insgesamt","Anzahl","Insgesamt","167.842",""
"2018","NL132","Männer","Anzahl","Insgesamt","83.543",""
"2018","NL132","Frauen","Anzahl","Insgesamt","84.299",""
"2018","NL133","Insgesamt","Anzahl","Insgesamt","132.156",""
"2018","NL133","Männer","Anzahl","Insgesamt","65.603",""
"2018","NL133","Frauen","Anzahl","Insgesamt","66.553",""
"2018","NL2","Insgesamt","Anzahl","Insgesamt","3.623.274",""
"2018","NL2","Männer","Anzahl","Insgesamt","1.804.460",""
"2018","NL2","Frauen","Anzahl","Insgesamt","1.818.814",""
"2018","NL21","Insgesamt","Anzahl","Insgesamt","1.151.501",""
"2018","NL21","Männer","Anzahl","Insgesamt","577.431",""
"2018","NL21","Frauen","Anzahl","Insgesamt","574.070",""
"2018","NL211","Insgesamt","Anzahl","Insgesamt","368.819",""
"2018","NL211","Männer","Anzahl","Insgesamt","184.545",""
"2018","NL211","Frauen","Anzahl","Insgesamt","184.274",""
"2018","NL212","Insgesamt","Anzahl","Insgesamt","154.834",""
"2018","NL212","Männer","Anzahl","Insgesamt","77.029",""
"2018","NL212","Frauen","Anzahl","Insgesamt","77.805",""
"2018","NL213","Insgesamt","Anzahl","Insgesamt","627.848",""
"2018","NL213","Männer","Anzahl","Insgesamt","315.857",""
"2018","NL213","Frauen","Anzahl","Insgesamt","311.991",""
"2018","NL22","Insgesamt","Anzahl","Insgesamt","2.060.103",""
"2018","NL22","Männer","Anzahl","Insgesamt","1.021.117",""
"2018","NL22","Frauen","Anzahl","Insgesamt","1.038.986",""
"2018","NL221","Insgesamt","Anzahl","Insgesamt","683.240",""
"2018","NL221","Männer","Anzahl","Insgesamt","338.585",""
"2018","NL221","Frauen","Anzahl","Insgesamt","344.655",""
"2018","NL224","Insgesamt","Anzahl","Insgesamt","241.244",""
"2018","NL224","Männer","Anzahl","Insgesamt","120.713",""
"2018","NL224","Frauen","Anzahl","Insgesamt","120.531",""
"2018","NL225","Insgesamt","Anzahl","Insgesamt","400.416",""
"2018","NL225","Männer","Anzahl","Insgesamt","199.549",""
"2018","NL225","Frauen","Anzahl","Insgesamt","200.867",""
"2018","NL226","Insgesamt","Anzahl","Insgesamt","735.203",""
"2018","NL226","Männer","Anzahl","Insgesamt","362.270",""
"2018","NL226","Frauen","Anzahl","Insgesamt","372.933",""
"2018","NL23","Insgesamt","Anzahl","Insgesamt","411.670",""
"2018","NL23","Männer","Anzahl","Insgesamt","205.912",""
"2018","NL23","Frauen","Anzahl","Insgesamt","205.758",""
"2018","NL230","Insgesamt","Anzahl","Insgesamt","411.670",""
"2018","NL230","Männer","Anzahl","Insgesamt","205.912",""
